wallet,source_url,title,silent_fix_prob,vuln_class,is_backport,n_files,reason,mechanism
electrum,https://github.com/spesmilo/electrum/commit/c65ec6b2b98a0212945b98b1a29f96d0121dc213,add helper method: run_htlc_switch_iteration,0.7,other,False,1,"Adds an assertion to prevent context switching during HTLC switch iterations, fixing a potential race condition in shared Lightning Network funds state that could lead to loss of funds.",state-race-concurrency
electrum,https://github.com/spesmilo/electrum/commit/bb39ca5595ffa95c25c34c1ce722a94860fa5468,swaps: add sanity-check for total swap costs,0.7,ui_deception,False,2,"Adds a sanity-check guard that blocks swap transactions with exorbitant cost ratios, preventing a user from losing funds to a malicious or misbehaving swap server presenting extreme rates.",signed-differs-from-shown
electrum,https://github.com/spesmilo/electrum/commit/04b0aca8789edec6fb128271cef9b3988b7a4637,swaps: improve prepayment invoice handling,0.7,approval,False,1,"Adds validation that the swap server's prepayment invoice does not exceed the announced mining fee, preventing a malicious swap server from overcharging the wallet's Lightning payment.",authorization-check
electrum,https://github.com/spesmilo/electrum/commit/eae6ddd773184f4c9489927bb810cafe05e9dccb,submarine_swaps: use dict instead of defaultdict for dm_replies,0.7,transport,False,1,Replacing defaultdict with explicit dict and adding reply_to existence checks prevents a malicious Nostr sender from pre-injecting fake swap responses into the wallet's pending-reply map.,origin-session-auth
electrum,https://github.com/spesmilo/electrum/commit/a68bfab59624d489ab697b3d6b12af28ed6a53b9,swaps: improve preimage extraction logic,0.7,other,False,1,"Adds a bounds check to witness parsing in submarine swaps, preventing a crash or incorrect preimage extraction from untrusted blockchain data that could affect fund recovery.",input-bounds-parsing
electrum,https://github.com/spesmilo/electrum/commit/478fb483e90854344756fcca5e85f9b7b954cbf1,fix: psbt_nostr: don't allow to save tx without txid,0.7,signing,False,5,"Adds a validation guard to prevent saving a transaction without a txid to wallet history, protecting against malformed PSBTs from a malicious cosigner that could corrupt wallet state.",input-bounds-parsing
electrum,https://github.com/spesmilo/electrum/commit/b16760b8615ef52c2497176519c32b6da7291094,jsonpatch exception-mangling: more robust against secrets in dict keys,0.7,key_material,False,3,Prevents wallet database secrets stored in dict keys from leaking through jsonpatch/jsonpointer exception tracebacks by suppressing exception chaining attributes.,key-lifetime-in-memory
electrum,https://github.com/spesmilo/electrum/commit/fb40bbe96b7ebd529f0b16eb12dc171261b03c21,keep the same locktime,0.7,signing,False,1,Preserving the transaction locktime prevents unintended txid changes that could break the timelock recovery flow and lead to loss of funds.,other
electrum,https://github.com/spesmilo/electrum/commit/848e605a807819de74028d15f3bdea3747be71b4,"fee_policy: instead of checking has_data, handle ""eta_to_fee() is None""",0.7,other,False,2,"Fixes a bug in Lightning Network fee estimation where a missing estimate could result in a 0-fee transaction or a crash, potentially preventing time-sensitive transactions from confirming and leading ",other
electrum,https://github.com/spesmilo/electrum/commit/2607a0d9f617b81cc5ed2022c0b0a7f0a1c568b9,Plugins dialog: remove direct download option.,0.7,supply_chain,False,1,"Removes the direct URL download feature for plugins, mitigating the risk of users being socially engineered into fetching and executing malicious unsigned code that could compromise key material.",dependency-supply-chain
electrum,https://github.com/spesmilo/electrum/commit/becb912397337c53bdba59f7437845322fd447f8,"gui: ""Choose Swap Provider"" screen: show hex pubkey, and longer prefix",0.7,ui_deception,False,3,Showing only a 10-char hex prefix of swap server pubkeys allowed brute-force collision attacks where an attacker could impersonate a legitimate server and intercept swaps; the fix extends the displaye,signed-differs-from-shown
electrum,https://github.com/spesmilo/electrum/commit/586cf33c05c78be7c1139de44fff9aae1dfb5029,lnchannel: rm sweep_info cache,0.7,signing,False,2,"Removes a stale sweep_info cache whose invalidation was incomplete (e.g., not cleared on learning new preimages), which could cause the wallet to miss sweeping HTLCs and lose funds.",state-race-concurrency
electrum,https://github.com/spesmilo/electrum/commit/4e8db98d1b4f42e8c244f536da81086ed1b3309c,fix: SendTab not updating amount after text input change,0.7,ui_deception,False,1,"The fix prevents the wallet from paying a stale, previously-entered amount instead of the user's current input, which is a UI deception that could cause the user to send a different amount than they s",signed-differs-from-shown
electrum,https://github.com/spesmilo/electrum/commit/e0847895773ec75d737e064cf6d0e8106cd8e546,minor fix (follow-up 737417fb800caa0fcad4e6d0bb473cde99d5b22d),0.7,key_material,False,1,"Fixes construction of a cryptographic key used for plugin password protection by replacing chr() (returns str in Python 3, causing TypeError or incorrect key material) with bytes([]), ensuring the key",key-derivation-storage
electrum,https://github.com/spesmilo/electrum/commit/7737dbf795708c1bfd88affec00ad77282134fa2,plugins: ledger: fix Ledger_Client_Legacy.sign_transaction,0.7,signing,False,1,"Fixes a regression in the hardware wallet signing path where an incorrectly formatted sequence number could be sent to the device, potentially causing it to sign a transaction with an unintended seque",other
electrum,https://github.com/spesmilo/electrum/commit/457979ce63066d98bd98b591fd0eed717c1d01e5,plugin.py: fix plugin.read_file,0.7,platform,False,1,"Fixes an incorrect access-control check in plugin read_file that validated the user-supplied filename instead of the plugin's own name, potentially allowing a malicious plugin to read files outside it",authorization-check
electrum,https://github.com/spesmilo/electrum/commit/7a6b4adca941cdeb41c0e1786fa9bf149312a849,validate zeroconf channel once mined,0.7,other,False,1,"Adds validation that a zeroconf channel's funding transaction is actually mined once confirmed, force-closing the channel if the funding tx is invalid (wrong amount/address), preventing a malicious pe",other
electrum,https://github.com/spesmilo/electrum/commit/3b369abf1619fc3ad3b672394a0d2c2e3b0691b8,"make_unsigned_transaction:  - use base_tx.remove_signatures(), because it also blanks script_sig  - do not use config.WALLET_SEND_CHANGE_TO_LIGHTNING, as this is    passed as a parameter.",0.7,signing,False,1,"Switching from manually blanking only witnesses to remove_signatures() ensures script_sig is also cleared, preventing partial signature material from leaking in a transaction intended to be unsigned.",key-lifetime-in-memory
electrum,https://github.com/spesmilo/electrum/commit/6a0e537b9c0e78d0f2cc23515995eb3a850360bd,accept incoming channels if its from trusted zeroconf node,0.7,dos,False,1,"Moves a zeroconf channel rejection check before state allocation, preventing untrusted remote peers from causing unbounded memory growth via rejected channel requests.",other
electrum,https://github.com/spesmilo/electrum/commit/9b520d31aba1df4e2dcd3d96852fdee2cdc6676f,qt: fix defer eval of maybe_master_pubkey in case of electrum seed with seed extension,0.7,key_material,False,1,"Defers master pubkey derivation until the seed extension is known, preventing wrong key derivation that could lead to addresses the user cannot spend from.",key-derivation-storage
electrum,https://github.com/spesmilo/electrum/commit/8f5b395ddc9f8e4ea5589ae0eaed667576360f45,lnworker.open_channel: move max funding_sat check deeper in call stack,0.7,approval,False,1,"Moves a maximum funding amount validation deeper into the call stack to prevent bypassing the limit when opening a Lightning channel directly with a peer, protecting user funds from excessive exposure",authorization-check
electrum,https://github.com/spesmilo/electrum/commit/1da937f103e2f9b8147b9b198b33bbc0903f3712,swaps: set nsequence in create_claim_tx (follow-up previous commit),0.7,signing,False,1,"Setting nSequence to 0xfffffffd enables RBF on the submarine-swap claim transaction; without it a stuck low-fee claim could not be fee-bumped, risking fund loss when the swap timeout expires and the c",other
electrum,https://github.com/spesmilo/electrum/commit/cdc746713edac71695521a2197278fd802d6d22e,"lnwatcher: if broadcast is successful, add tx immediately, so that second-stage htlc can be added as well",0.7,signing,False,1,"Fixes LN force-close sweep logic so that after broadcasting a first-stage sweep transaction it is added to the local DB, enabling second-stage HTLC sweeps to be constructed and broadcast before the co",other
electrum,https://github.com/spesmilo/electrum/commit/b9a81cd03e5cef379558dfffba8dc3d787a22a13,lnworker: reserve wallet addresses also for chan backups,0.7,key_material,False,3,"Prevents address/key reuse when the same seed is used across multiple devices with separate LN channels, which could cause a channel payment_basepoint to collide with a regular on-chain wallet address",key-derivation-storage
electrum,https://github.com/spesmilo/electrum/commit/db865f6f728ff36a154973dc2d7147da0543b7cc,"openalias: only consider TXT records, as DNS can return other records we did not ask for.",0.7,ui_deception,False,1,"Adds validation to OpenAlias DNS resolution to only process TXT records, preventing a malicious or misconfigured DNS server from injecting unexpected record types that could lead to incorrect address ",other
electrum,https://github.com/spesmilo/electrum/commit/bec78b4210f5a5e76e1eca3a44443c2e6c50508a,util.error_text_str_to_safe_str: truncate long errors,0.7,ui_deception,False,3,"Truncates untrusted error text from Lightning peers to prevent it from burying a ""[DO NOT TRUST THIS MESSAGE]"" warning shown to the user.",other
electrum,https://github.com/spesmilo/electrum/commit/444b3f3e17f5b29248ad88c7c37b1080ea97626c,swapserver: bump fee of refund tx if needed,0.7,other,False,1,"Ensures submarine swap claim transactions have adequate fees so they confirm before the refund timeout expires, preventing loss of user funds to a counterparty refund.",other
electrum,https://github.com/spesmilo/electrum/commit/96f28607f27efc76ed667fa190d11d2bde9e1f47,"keystore: ""old""-type seeds cannot have a passphrase",0.7,key_material,False,2,"Adds a guard preventing passphrases on legacy 'old'-type Electrum seeds, which would cause incorrect key derivation and potential fund loss if silently accepted.",key-derivation-storage
